"","x","y"
"169",7.49501688711025,4.98056090472008
"170",7.84512927628367,4.93368145375362
"171",7.97016941527418,4.96353739217798
"172",8.47032997123621,4.94561790529155
"173",8.69540222141912,4.95717459913321
"174",8.92047447160204,4.93930059856404
"175",9.32060291637166,4.90534454611435
"176",9.64570727774698,4.87898153243276
"177",9.8707795279299,4.86110753186359
"178",10.1708758615071,4.82092514532091
"179",10.3459320560938,4.79993797770525
"180",10.5459962784786,4.78786506721554
"181",11.121180917835,4.71820649994477
"182",11.2212130290274,4.69500213962693
"183",11.621341473797,4.616900045561
"184",11.9214378073742,4.57181254328318
"185",12.1465100575571,4.53431807977347
"186",12.3215662521439,4.4740899862767
"187",12.5216304745287,4.42768126564103
"188",12.7467027247116,4.37056633919076
"189",12.9217589192983,4.32995870863455
"190",13.0467990582888,4.29604814250212
"191",13.1968472250774,4.25633648629023
"192",13.2218552528755,4.1769586601837
"193",13.2718713084717,4.1408309013491
"194",13.346895391866,4.11852251537558
"195",13.4469275030584,4.07569769211719
"196",13.3969114474622,4.04805894639501
"197",13.3719034196641,4.00971399485823
"198",13.6219836976451,3.95660820979878
"199",13.6219836976451,3.95170309406364
"200",13.6219836976451,3.90265193671227
"201",13.6219836976451,3.85850589509603
"202",13.7720318644337,3.84331981755982
"203",13.8720639756262,3.82502057297713
"204",13.9470880590205,3.80761730273875
"205",13.9720960868186,3.7772906339836
"206",13.9720960868186,3.75276505530791
"207",14.072128198011,3.73446581072522
"208",14.322208475992,3.69117025713604
"209",14.3972325593863,3.65905163969225
"210",14.322208475992,3.61268840537384
"211",14.2972004481939,3.59396391677761
"212",14.2221763647996,3.56231602966461
"213",14.1721603092034,3.55920286261811
"214",14.1471522814053,3.53066814255161
"215",14.1471522814053,3.49633233240565
"216",14.0471201702129,3.48029576684238
"217",13.9720960868186,3.47317345840507
"218",13.6970077810394,3.45850359751692
"219",13.596975669847,3.43265680048338
"220",13.3969114474622,3.38586832215143
"221",13.1218231416831,3.38591380846869
"222",13.1218231416831,3.38591380846869
"223",12.8717428637021,3.34582239456053
"224",12.5716465301249,3.32223827654642
"225",12.5216304745287,3.31912510949993
"226",12.4215983633363,3.25403738658529
"227",12.4215983633363,3.20498622923391
"228",12.4966224467306,3.13853180164416
"229",12.4966224467306,3.10419599149819
"230",12.4215983633363,3.05292764144465
"231",12.6966866691154,3.04797703939225
"232",12.8717428637021,3.02208475604145
"233",13.0217910304907,2.97746798409442
"234",13.1718391972793,2.95737679082308
"235",13.1718391972793,2.93775632788253
"236",13.2218552528755,2.92615414772361
"237",13.096815113885,2.87177263062356
"238",13.096815113885,2.87177263062356
"239",13.2718713084717,2.85569057874304
"240",13.596975669847,2.82442244932631
"241",13.5219515864527,2.76334386780249
"242",13.5469596142508,2.72320696757706
"243",13.5469596142508,2.69377627316624
"244",13.3719034196641,2.66080716769539
"245",13.3969114474622,2.61086003599969
"246",13.6219836976451,2.59298603543052
"247",13.6469917254432,2.54794401946996
"248",13.6469917254432,2.53813378799969
"249",13.4719355308565,2.5395004926748
"250",13.2218552528755,2.56317558332343
"251",13.096815113885,2.52841452916393
"252",13.2718713084717,2.49761713007799
"253",13.3969114474622,2.45880144821042
"254",13.5469596142508,2.41908979199853
"255",13.9971041146167,2.29995482336286
"256",13.7970398922318,2.37579423840936
"257",13.8720639756262,2.3485807367007
"258",14.3722245315882,2.26198962952235
"259",14.4222405871844,2.25529256509857
"260",14.6473128373673,2.21289298585371
"261",14.7223369207616,2.1905845998802
"262",14.7723529763578,2.15936195678073
"263",14.7723529763578,2.13974149384018
"264",14.9474091709445,2.08932363181369
"265",15.0224332543388,2.08173059304559
"266",15.1974894489255,2.04602807822451
"267",15.4475697269066,1.9978274089002
"268",15.5976178936952,1.97283109989372
"269",15.9227222550705,1.9170373918013
"270",16.0977784496572,1.89114510845051
"271",16.3978747832344,1.8607729533781
"272",16.4478908388306,1.82464519454349
"273",16.1978105608496,1.76983843342992
"274",16.1227864774553,1.75781100925747
"275",15.9477302828686,1.74446236672717
"276",15.8727061994743,1.69809913240876
"277",15.79768211608,1.69588193970658
"278",15.5225938103009,1.59782511132109
"279",15.8727061994743,1.64414285932224
"280",15.6976500048876,1.62098398532166
"281",15.4975857825028,1.58891085419514
"282",15.322529587916,1.56575198019456
"283",15.1724814211274,1.55641247905507
"284",14.8973931153483,1.5123119237561
"285",14.8973931153483,1.5123119237561
"286",14.6473128373673,1.47712562558307
"287",14.572288753973,1.47000331714576
"288",14.322208475992,1.44953236617815
"289",14.072128198011,1.42906141521054
"290",13.8970720034243,1.40099742547482
"291",13.7970398922318,1.37024551270614
"292",13.596975669847,1.35288772878503
"293",13.3719034196641,1.32661568773796
"294",13.2218552528755,1.3074659551282
"295",12.9967830026926,1.27628879834599
"296",12.8717428637021,1.27095843859732
"297",12.6716786413173,1.26831600188161
"298",12.2465421687495,1.24921175558911
"299",12.2465421687495,1.24921175558911
"300",11.9214378073742,1.22652361191933
"301",11.8214056961818,1.23501262503175
"302",11.4462852792103,1.21902154578575
"303",11.2962371124217,1.20477692891112
"304",11.0211488066426,1.19991729949325
"305",10.8460926120559,1.2061891199035
"306",10.4209561394881,1.21651556802182
"307",10.1708758615071,1.22547531146503
"308",10.0958517781128,1.21344788729259
"309",9.69572333334319,1.1983527823909
"310",9.57068319435268,1.18321219117196
"311",9.24557883297736,1.189954741913
"312",8.82044236040963,1.22971188444215
"313",8.72041024921722,1.23329578181944
"314",8.2952737766495,1.23871711420262
"315",7.92015335967797,1.27177719230799
"316",7.67007308169696,1.28073693575121
"317",7.36997674811974,1.29148862788306
"318",6.91983224775391,1.34195197622681
"319",6.7447760531672,1.38255960678303
"320",6.46968774738808,1.40713067177597
"321",6.16959141381086,1.36883120655645
"322",6.24461549720517,1.42990978808028
"323",6.54471183078238,1.46330413756466
"324",6.56971985858049,1.52126955204199
"325",6.89482421995581,1.59300885306315
"326",6.99485633114821,1.66300169171293
"327",7.06988041454252,1.72408027323676
"328",7.24493660912923,1.77176472591302
"329",7.34496872032164,1.8025166386817
"330",7.49501688711025,1.85109706570228
"331",7.69508110949506,1.89298042829909
"332",7.69508110949506,1.97146228006129
"333",8.04519349866848,2.01287491232731
"334",8.2952737766495,2.08730213638143
"335",8.2952737766495,2.12163794652739
"336",8.2952737766495,2.17068910387877
"337",8.3953058878419,2.23087171105827
"338",8.44532194343811,2.25360534104532
"339",8.62037813802482,2.29638467798645
"340",8.64538616582292,2.32982451378809
"341",8.89546644380393,2.34048523328542
"342",9.07052263839065,2.35873899155086
"343",9.29559488857356,2.37520080112766
"344",9.17055474958305,2.34043974696817
"345",9.07052263839065,2.29497248699407
"346",8.99549855499634,2.24860925267566
"347",8.74541827701533,2.1692769128864
"348",8.72041024921722,2.11131149840907
"349",8.69540222141912,2.09258700981284
"350",8.54535405463051,1.99986054117602
"351",8.47032997123621,1.94859219112247
"352",8.3953058878419,1.91203918827433
"353",8.3702978600438,1.87859935247269
"354",8.3702978600438,1.81973796365104
"355",8.2702657488514,1.78408093514722
"356",8.12021758206279,1.76002608680232
"357",7.97016941527418,1.72616100698715
"358",7.69508110949506,1.64772464154221
"359",7.69508110949506,1.62319906286652
"360",7.49501688711025,1.54207477438861
"361",7.36997674811974,1.48278814155343
"362",7.36997674811974,1.46807279434802
"363",7.26994463692733,1.41770041863879
"364",7.24493660912923,1.39897593004256
"365",7.06988041454252,1.3512914773663
"366",7.49501688711025,1.33605991351283
"367",7.49501688711025,1.33605991351283
"368",7.54503294270645,1.40293958511612
"369",7.62005702610075,1.44930281943453
"370",7.72008913729316,1.52910588955458
"371",7.94516138747607,1.61423931942331
"372",8.12021758206279,1.67173400356985
"373",8.2952737766495,1.71941845624611
"374",8.47032997123621,1.7965336033332
"375",8.57036208242861,1.8567162105127
"376",8.79543433261153,1.90260871450032
"377",8.97049052719824,2.00915455599824
"378",9.04551461059254,2.08004336899234
"379",9.24557883297736,2.12683184732428
"380",9.39562699976597,2.21955831596111
"381",9.57068319435268,2.29176834731306
"382",9.69572333334319,2.36086521161852
"383",9.69572333334319,2.45896752632127
"384",9.9207955835261,2.58824699780623
"385",9.9207955835261,2.63729815515761
"386",10.0208276947185,2.7220063410128
"387",9.9458036113242,2.75903007419173
"388",10.3459320560938,2.76922006335827
"389",10.871100639854,2.80436087521404
"390",10.8961086676521,2.85742117395623
"391",11.2962371124217,2.98042882503094
"392",11.3212451402198,3.03839423950827
"393",11.621341473797,3.12083974634403
"394",11.8214056961818,3.22158449776249
"395",11.9714538629704,3.27016492478307
"396",12.0964940019609,3.35397713629394
"397",12.7467027247116,3.41406877083893
"398",12.2465421687495,3.39765244757939
"399",11.9214378073742,3.39458476685016
"400",11.7463816127875,3.36652077711444
"401",11.371261195816,3.31619388772247
"402",11.1461889456331,3.27030138373485
"403",10.9461247232483,3.21860778966777
"404",10.7210524730654,3.16781016994501
"405",10.5459962784786,3.13484106447416
"406",10.4459641672862,3.08937380450007
"407",10.3459320560938,3.05862189173139
"408",9.99581966692041,3.0073990279951
"409",9.74573938893939,2.99673830849776
"410",9.49565911095837,2.96155201032474
"411",9.14554672178495,2.929949609529
"412",8.82044236040963,2.91216658159435
"413",8.3953058878419,2.90777768250727
"414",8.19524166545709,2.91494547726184
"415",7.77010519288936,2.94489238832071
"416",7.49501688711025,2.9743685690488
"417",7.24493660912923,2.98823342822715
"418",6.7697840809653,3.00525694076926
"419",6.94484027555201,3.01370046756442
"420",7.49501688711025,3.0136094949299
"421",7.97016941527418,3.00639621385807
"422",8.3702978600438,3.03130155023003
"423",8.99549855499634,3.06285846470851
"424",9.22057080517926,3.06951004281503
"425",9.47065108316027,3.12922191966374
"426",9.77074741673749,3.2116674264995
"427",9.8457715001318,3.26784089228819
"428",9.9458036113242,3.31330815226228
"429",9.8207634723337,3.41589033868664
"430",9.8457715001318,3.50328644757479
"431",9.8457715001318,3.56705295213158
"432",9.8457715001318,3.60629387801268
"433",9.9458036113242,3.64685602225163
"434",10.0208276947185,3.59021182613216
"435",10.0958517781128,3.51885228280727
"436",9.99581966692041,3.41452363401152
"437",9.9458036113242,3.35745419387852
"438",9.8457715001318,3.26784089228819
"439",9.69572333334319,3.15058884497567
"440",9.29559488857356,3.01777096243069
"441",9.99581966692041,3.05645018534648
"442",10.1958838893052,3.18172051544062
"443",10.646028389671,3.27350552341587
"444",11.2212130290274,3.39514646981547
"445",11.1962050012293,3.44018848577603
"446",11.3212451402198,3.52890581302203
"447",11.6713575293932,3.63408494984484
"448",11.7463816127875,3.57253563799022
"449",11.8464137239799,3.53461593046697
"450",12.3965903355382,3.48056868474594
"451",12.6716786413173,3.51485900857464
"452",13.0217910304907,3.50231536775414
"453",13.2718713084717,3.51788120298662
"454",13.6970077810394,3.53208033354398
"455",13.7720318644337,3.53920264198129
"456",13.9470880590205,3.62122290480352
"457",6.06955930261845,4.12909014708108
"458",6.06955930261845,4.12909014708108
"459",6.24461549720517,4.18167971549248
"460",6.06955930261845,4.21247711457842
"461",5.89450310803174,4.23346428219408
"462",5.69443888564693,4.24063207694865
"463",5.54439071885832,4.25581815448486
"464",5.44435860766591,4.24959182039187
"465",5.36933452427161,4.222849049014
"466",5.34432649647351,4.21393479188805
"467",5.1942783296849,4.20459529074857
"468",4.84416594051148,4.15337242701228
"469",5.46936663546402,4.22907538310699
"470",5.39434255206971,4.23176330613996
"471",5.1942783296849,4.27326691104049
"472",4.99421410730009,4.26081424285451
"473",4.74413382931907,4.25996375482745
"474",5.09424621849249,4.09045641048255
"475",5.1942783296849,4.10649297604581
"476",5.44435860766591,4.14167927421884
"477",5.61941480225263,4.12069210660318
"478",5.71944691344503,4.10729797775562
"479",5.81947902463744,4.10371408037833
"480",5.96952719142605,4.08852800284213
"481",6.06955930261845,4.06041852678915
"482",6.24461549720517,4.03452624343835
"483",5.94451916362795,4.02565747262966
"484",5.76946296904124,4.02211906156963
"485",5.51938269106022,4.0114583420723
"486",5.34432649647351,4.01773016248255
"487",5.219286357483,4.05164072861498
"488",5.46936663546402,4.06230144811231
"489",5.54439071885832,4.06451864081449
"490",5.71944691344503,4.05824682040424
"491",5.76946296904124,4.0956957975967
"492",5.39434255206971,4.08460983408583
"493",7.62005702610075,3.95581696008985
"494",7.84512927628367,3.98208900113692
"495",8.04519349866848,4.01416213226345
"496",8.2952737766495,4.02482285176079
"497",8.54535405463051,4.01586310831758
"498",8.64538616582292,3.98284851652947
"499",8.74541827701533,3.94492880900622
"500",8.99549855499634,3.91634860262245
"501",8.57036208242861,3.94629551368133
"502",8.44532194343811,3.95077538540294
"503",8.04519349866848,3.9553007434418
"504",8.04519349866848,3.97492120638235
"505",8.3202818044476,4.00921153021106
"506",9.14554672178495,3.98454949258359
"507",8.89546644380393,4.02784504617277
"508",8.57036208242861,4.09835410147059
"509",8.3202818044476,4.14164965505977
"510",8.12021758206279,4.16843791275489
"511",7.59504899830265,4.15782267957482
"512",7.41999280371594,4.13956892130938
"513",7.31996069252353,4.09900677707042
"514",7.31996069252353,4.04995561971905
"515",7.19492055353303,4.00047921835414
"516",7.19492055353303,3.96123829247304
"517",7.26994463692733,3.91440432782384
"518",7.26994463692733,3.89968898061842
"519",6.66975196977289,4.00457933237948
"520",7.09488844234062,4.10216543043418
"521",7.06988041454252,4.08834605757309
"522",6.7697840809653,3.9764698563265
"523",7.14490449793682,4.11508882895095
"524",7.41999280371594,4.18862007866075
"525",7.94516138747607,4.16980461743
"526",8.22024969325519,4.18447447831816
"527",8.72041024921722,4.16164987569659
"528",8.99549855499634,4.10274300055768
"529",9.24557883297736,4.0594474469685
"530",7.36997674811974,3.72442603251132
"531",7.41999280371594,3.70791873661727
"532",7.52002491490835,3.6552836818886
"533",7.54503294270645,3.61514678166318
"534",7.54503294270645,3.59552631872263
"535",7.36997674811974,3.58708279192747
"536",7.16991252573492,3.59915570241718
"537",6.94484027555201,3.64155528166203
"538",6.7697840809653,3.6625424492777
"539",6.7697840809653,3.67235268074797
"540",6.64474394197479,3.6277813951182
"541",6.46968774738808,3.58990717391221
"542",6.24461549720517,3.61268629021652
"543",5.96952719142605,3.6421624709446
"544",5.81947902463744,3.67696901142136
"545",5.81947902463744,3.73092528450787
"546",5.96952719142605,3.77950571152846
"547",6.04455127482035,3.84058429305228
"548",6.14458338601276,3.92529247890747
"549",6.16959141381086,3.97344766191453
"550",6.21960746940706,3.55962599147433
"551",6.11957535821466,3.60245081473271
"552",6.29463155280137,3.57165341564677
"553",6.54471183078238,3.55288344073328
"554",6.94484027555201,3.56797854563497
"555",7.09488844234062,3.56260269956904
"556",6.7697840809653,3.55953501883981
"557",7.92015335967797,3.38097695841717
"558",7.92015335967797,3.38588207415231
"559",8.02018547087038,3.33324701942365
"560",8.09520955426468,3.33055909639068
"561",7.62005702610075,3.39172865054903
"562",7.44500083151404,3.40290558669441
"563",7.06988041454252,3.41634520185923
"564",6.8448081643596,3.43912431816354
"565",6.59472788637859,3.43336871440134
"566",6.54471183078238,3.43516066308998
"567",6.31963958059947,3.4726551265997
"568",6.21960746940706,3.48114413971212
"569",5.79447099683934,3.4718501248899
"570",5.79447099683934,3.4718501248899
"571",5.96952719142605,3.44105272580396
"572",6.34464760839757,3.40799264769859
"573",6.54471183078238,3.40082485294402
"574",6.7697840809653,3.40747643105054
"575",6.99485633114821,3.39941266195165
"576",7.24493660912923,3.39045291850843
"577",7.44500083151404,3.14783956846726
"578",7.14490449793682,3.15859126059911
"579",6.7697840809653,3.20146157017476
"580",6.46968774738808,3.23183372524717
"581",5.99453521922415,3.21452142764331
"582",6.06955930261845,3.25107443049145
"583",6.46968774738808,3.28578999833368
"584",6.8448081643596,3.26744526743372
"585",7.34496872032164,3.23481043334188
"586",9.22057080517926,3.16270724178264
"587",9.39562699976597,3.24472750460487
"588",9.34561094416976,3.26613991623406
"589",9.34561094416976,3.3495268837314
"590",9.09553066618875,3.45658894187737
"591",8.92047447160204,3.56586819272551
"592",8.89546644380393,3.58638463001038
"593",9.17055474958305,3.46861636604982
"594",9.49565911095837,3.39320219501685
"595",9.64570727774698,3.30934449718872
"596",9.57068319435268,3.24336079992976
"597",8.92047447160204,2.98215942024413
"598",10.4459641672862,2.85392824921346
"599",10.2458999449014,2.8561909282329
"600",9.74573938893939,2.82505925776795
"601",9.49565911095837,2.80949342253547
"602",8.69540222141912,2.75968274979156
"603",8.49533799903431,2.80118635469209
"604",8.3202818044476,2.79274282789693
"605",7.97016941527418,2.78566600577688
"606",7.34496872032164,2.77372955423895
"607",7.34496872032164,2.77863466997408
"608",8.09520955426468,2.72232474523362
"609",8.09520955426468,2.72232474523362
"610",8.54535405463051,2.73562790144666
"611",9.17055474958305,2.71813365857376
"612",9.64570727774698,2.79921246073441
"613",8.99549855499634,2.73912082618942
"614",8.87045841600583,2.71907511923534
"615",8.54535405463051,2.67186139688987
"616",8.89546644380393,2.77213541797754
"617",8.97049052719824,2.82340376803108
"618",9.24557883297736,2.82826339744896
"619",10.9461247232483,3.96418538140869
"620",11.1962050012293,3.9061744806141
"621",11.5713254182008,3.88782974971414
"622",11.8964297795761,3.90070766191365
"623",12.0214699185666,3.96489941048397
"624",12.0714859741628,4.04158931355753
"625",11.0711648622388,4.07742828733038
"626",11.9714538629704,4.02555274799426
"627",11.9964618907685,4.06880281526618
"628",11.8464137239799,4.14285028162404
"629",11.6713575293932,4.23250906953163
"630",11.3962692236141,4.04616015791366
"631",11.7963976683837,4.05144503134506
"632",11.8464137239799,4.08889400853752
"633",10.8460926120559,4.22774041274827
"634",11.8464137239799,4.27038329073762
"635",11.7963976683837,4.42423382721552
"636",11.621341473797,4.45012611056632
"637",11.9714538629704,4.35419550224849
"638",12.0214699185666,4.31316262767874
"639",11.4963013348065,4.21425531126619
"640",11.0461568344407,4.19604703931801
"641",10.2959160004976,3.64902772863655
"642",10.3709400838919,3.661055152809
"643",10.4709721950843,3.73595310719391
"644",10.5209882506805,3.76849696865123
"645",10.3709400838919,3.83273420353881
"646",10.2959160004976,3.88937839965829
"647",10.1708758615071,3.93800431299614
"648",10.1708758615071,3.99686570181779
"649",10.1958838893052,4.04011576908971
"650",10.1958838893052,4.04992600055998
"651",10.1208598059109,4.14581112256056
"652",10.0958517781128,4.16632755984543
"653",9.8457715001318,4.28810496519681
"654",9.69572333334319,4.3278166214087
"655",9.69572333334319,4.43082405184659
"656",9.69572333334319,4.45534963052228
"657",9.67071530554508,4.52982234089367
"658",9.49565911095837,4.57533508718502
"659",9.07052263839065,4.62980757691958
"660",8.49533799903431,4.64550987110383
"661",8.22024969325519,4.65536558889137
"662",7.92015335967797,4.68083262822864
"663",7.69508110949506,4.65946570291671
"664",7.49501688711025,4.65191815046586
"665",7.19492055353303,4.67248007406799
"666",6.99485633114821,4.67964786882257
"667",6.8198001365615,4.68591968923281
"668",6.59472788637859,4.7185090370074
"669",6.16959141381086,4.73374060086086
"670",5.86949508023364,4.70034625137648
"671",5.56939874665642,4.65223655468668
"672",5.34432649647351,4.63577474510989
"673",4.94419805170388,4.59124894579738
"674",4.84416594051148,4.51144587567732
"675",10.7960765564597,3.66544405189608
"676",11.0211488066426,3.5936137782404
"677",11.5713254182008,3.51994606957882
"678",11.2962371124217,3.62790410206911
"679",11.2212130290274,3.68454829818858
"680",10.9711327510464,3.74746431471831
"681",10.8460926120559,3.81571069099671
"682",10.7210524730654,3.90357753021565
"683",10.6210203618729,3.96111770067945
"684",11.5713254182008,3.74067627766001
"685",11.7963976683837,3.72280227709084
"686",11.9964618907685,3.67148844072004
"687",12.1465100575571,3.64158701597842
"688",12.596654557923,3.56659808895898
"689",12.9967830026926,3.62093411974177
"690",12.7717107525097,3.64861835178121
"691",12.4466063911344,3.7142222913439
"692",12.6716786413173,3.71596875371529
"693",12.7467027247116,3.7623319880337
"694",12.4215983633363,3.83284104333153
"695",12.1465100575571,3.84269676111906
"696",13.3719034196641,3.60749450457695
"697",13.7970398922318,3.69036525542624
"698",13.4469275030584,3.72743447492242
"699",13.096815113885,3.75469346294834
"700",13.0217910304907,3.77209673318671
"701",12.846734835904,3.79308390080238
"702",13.1718391972793,3.80596181300189
"703",13.2718713084717,3.84652395724084
"704",13.2718713084717,3.9201006932679
"705",12.2215341409514,3.99206742587536
"706",12.4215983633363,3.97999451538565
"707",12.4215983633363,3.97999451538565
"708",13.2218552528755,3.90227217901599
"709",12.6216625857211,3.97773183636622
"710",12.846734835904,3.98438341447274
"711",13.0467990582888,4.03117189280468
"712",12.9967830026926,4.10163546178525
"713",12.4215983633363,4.2988270381696
"714",12.5216304745287,4.25109709917608
"715",12.6716786413173,4.20648032722905
"716",12.6216625857211,4.15922111856631
"717",12.4466063911344,4.13606224456574
"718",12.346574279942,4.13474102620788
"719",10.2959160004976,4.33083881582068
"720",10.5459962784786,4.2875432622315
"721",10.6960444452673,4.28216741616557
"722",11.121180917835,4.28165119951752
"723",11.2962371124217,4.32443053645865
"724",11.371261195816,4.3756988865122
"725",10.9461247232483,4.45469695492245
"726",10.4459641672862,4.4628062103386
"727",10.3709400838919,4.47530436484184
"728",10.4709721950843,4.56982278216731
"729",10.5960123340748,4.57024802618084
"730",10.8961086676521,4.54478098684357
"731",11.0461568344407,4.58355118239388
"732",10.871100639854,4.63887416015551
"733",8.09520955426468,2.36425129656857
"734",7.69508110949506,2.29519991858037
"735",7.59504899830265,2.26935312154683
"736",7.44500083151404,2.23058292599652
"737",7.26994463692733,2.2270445149365
